,review,cluster
"('0',)","Review Text 1171: This app has been quite helpful, actually. I didn't realize what all was actually happening until I started logging it. Three times a day for 14 days, and you can restart after that 14 days is up if you feel you need to. This has been such a wonderful app. Plus, it teaches you about depression if you want to learn, which helped me understand myself a little better. May not be the kind of app for everyone, but it's worth a shot if you're into answering questions and logging your mood.",0
"('4',)","Review Text 1172: Really well thought out app! I love the idea of mood tracking through questions. Unfortunately, I had some issues in the knowledge section where it would randomly have some questions/information in German. I would also say that the information provided is at a fairly advanced level of reading/understanding. If you're unfamiliar with college level psychology or biology concepts, it could be challenging to get through. Regardless, I will definitely be recommending this app to others!",4
"('4',)","Review Text 1173: I'm only on day one yet, but it's captured my interest. I have memory issues so it's hard to recollect my mood fluctuations to my therapist. I think this will be a good tool to keep track of everything. Nice and easy user interface as well. Overall pleased so far!",4
"('7',)",Review Text 1174: Very quick and easy to use so it fits into my daily schedule. Asks several questions but not all at once. Allows you to rate how much each symptom affects you. Only four stars because it can act up a little but not so much to hinder it's funtion,7
"('6',)","Review Text 1175: Really liked that there are set questions to answer rather than trying to rate the level of depression or mood myself. Liked that there is something you get out of recording info; the assessment letter.  The knowledge section was a good read, even though I have read a fair bit before.",6
"('7',)","Review Text 1176: Simple and informative! I find most mental health apps overwhelming and lose interest quickly but this app has kept me engaged and active! After using for several weeks, I love this even more! So easy yet so much offered if needed",7
"('4',)",Review Text 1179: Nice app that asks to track your mood 3 times a day. The result after 2 weeks were not so detailed. I tried it again while trying to choose extreme values for my answers then the report in the next 2 weeks was more expressive. Nice app and has useful information to read.,4
"('7',)",Review Text 1180: It really gives a person something to think about if your in certain situations you don't want to be. It does help to give you more answers and keeps you more up to date on your personal health more openly with yourself. And you have it with you all the time to show your Dr when needed,7
"('7',)","Review Text 1187: This app is very helpful, the knowledge section gives scientific explanations about medication and depression in general. It asks questions 3 times a day for 14 days and will create an analysis based on your data. Excellent tool!",7
"('4',)","Review Text 1188: This app is amazing. It has a simple and beautiful interface, it helps you keep your thoughts clear and emotions in check. The app even offers to connect you to a hotline when you're feeling your lowest. I love this app and anyone who needs a little help keeping track of their emotions is sure to love this app too.",4
"('4',)","Review Text 1191: So far so good. I'm currently on day 2 and this is already helping me keep track of my mood. I have had such a hard time remembering how I felt after a few days, and this is such an awesome idea. This will help me express my concerns to my doctor or a therapist in the future Keep up the amazing work, devs!",4
"('4',)","Review Text 1193: Wonderful app . I already have mental health problems so I'm curious of how this will result in the end but it's wonderful to be able to track my mood throughout the day. I love how simple it is with the only the three questions. although I can question the fact that it is only 3, but they seem to be in depth and relative to All In The End",4
