,review,cluster
"('1',)","Review Text 52: Good basic mediations. The free ones are short (usually under 8 minutes)  which is good or bad depending on what you want. 5hey have reminders and  cute stickers to try and incentivise you to meditate more which is useful.  The premium content is a subscription which is a shame. If it was just a  one off payment I would probably consider it. Regardless, this is a well  made and useful app. Thank you very much!",1
"('4',)","Review Text 53: This app has improved my mental health drastically within a couple of  months. The free exercises open to you are more than enough for you to find  an inner peace and connect with yourself/others around you. After a long  hard day, I find that using this app helps me center myself and prepare for  whatever comes against me. It's also useful to build a habit in the morning  for you to find that peace and to wake up feeling truly rejuvenated. It's  aesthetically pleasing, has fantastic exercises, and the ads for premium  are nonintrusive which is a pleasant surprise! You may not feel anything  after the first excercize, but I find that meditating for a full half an  hour in the morning and maybe fifteen minutes at night does some real  wonders.",4
"('7',)","Review Text 55: The meditations are pleasant, sometimes with different lengths, and the app  includes helpful descriptions. I like that there isn't any trendy new age  stuff going on. I preferred the old model of buying additional meditation  packs, rather than paying a monthly fee for full access, but it's still a  very good app.",7
"('3',)",Review Text 59: This app really helps in the midst of intense thoughts or feelings by way  of descelating strong negative emotions. Also beneficial in reinforcing  positive ones.,3
"('11',)","Review Text 60: I love this app so much, it's helped calm me down during panic attacks and  when I can't sleep. 100% would recommend.",11
"('4',)",Review Text 70: I like this app a lot but I wish they have a calender or a mood tracker,4
"('4',)","Review Text 91: I really like the app, is there any ability to add in a few notes after  each session though? It seems like a huge oversight if not. Also wishing  for more tangible progress journaling, what activities have the best  results? Being able to go back and look at each meditation at the end of  the week type things.",4
"('2',)","Review Text 92: This app has been so helpful to me. It's easy to do short mindfulness exercises, even at work when needed.  The new SBT Kids Hulu videos are great too.",2
"('4',)",Review Text 96: Please fix the spot where you enter your birthday on Sign Up. I'm not scrolling for an hour to get to my birthday. Just let me type it in. It's so frustrating and counter productive to the apps purpose. Thank you.,4
"('7',)",Review Text 98: This is a very good app I recommend buying the subscriptions as it opens up  a whole new bunch of meditations. I love this app started out using Head  Space I like that app as well but this one worked way better for me. Give  it's try!!,7
"('7',)","Review Text 120: This app has a good bit of high quality free content. And they don't try and rake you over the coals with the prixing model like Headspace. This and Insight Timer are the two best meditation apps on Android from the standpoint of quality and value. Everyone else (e.g. Aware, Headspace, Calm, etc.) seems to be getting pretty obnoxious from a pricing standpoint.",7
"('7',)","Review Text 122: App is decent. I like the list of meditations it has to offer. The grounding meditations are really helpful if your struggling with anxiety, stress, or worry. Especially if your about to go to a job interview, etc. Or if your mind is jumping back and fourth like a pissed off monkey on a vine trying to get back his bananas. Over all. Highly worth it and would recommend it. :) I have a request. Can you guys make a meditation for tension headaches? Would appreciate it for folks like me who get em that need to relax. ^_^",7
"('7',)",Review Text 135: Hands down my favorite meditation app that I have ever used. I love that it has users evaluate their emotions before and after meditation. It has allowed me to understand how transformative meditation truly is. Thank you for this incredible resource. :),7
