,review,cluster
"('5',)",Review Text 455: Love this app. Great nature sounds with no instruments. Just nature sounds. Perfect.,5
"('5',)","Review Text 321: I think an amazing attempt to spread love and peace.. Simply soothing, must have for students.",5
"('1',)","Review Text 235: I like the lessons it teaches you and the originality, but even after playing around with the controls I feel like there's more there could be done to make your ""consciousness"" easier to maneuver. Very relaxing when you're able to play. Needs better expansion without having to download all the different packs.",1
"('8',)",Review Text 1880: Definitely something the world needs right now. Great app based upon the originality.,8
"('4',)",Review Text 1028: This is helpful for me as even I am unaware of when my depression will strike next.,4
"('3',)",Review Text 2128: Meditating in the Spirit is All to the Good! Thank You Lord Jesus for Blessing those who came up with this app!,3
"('1',)",Review Text 51: Just started the app and I already feel better than I have in days!!! Will keep you posted!,1
"('7',)",Review Text 3475: It keeps me at peace and adds so much to my daily walk with God.,7
"('1',)","Review Text 545: Amazing app. I've suffered from a lot of stressful life events over the  last 10 years, long term illness and death of a parent, serious car crash,  death of 2 very close friends, house move, major surgery, it goes on....  These have led to an autoimmune disease that is now having a long term  physical impact on my body, causing chronic pain, and ultimately my mind. I  have been doing the pain meditation for 10 days and can really feel a  difference, not only in how I respond to the pain (which hasn't gone), but  also in how I respond to stressful/irritating situations in general. I am  able to ignore things that would normally irk me. I would recommend this  app to anyone who is struggling, whatever the cause of that struggle may be.",1
"('2',)","Review Text 403: First meditation app that doesn't make me feel ripped off. No expensive subscriptions, no recycling of the same meditation with different lengths, no excessive chatter. Really solid, love it!",2
"('7',)",Review Text 4899: What a wonderful way to kick start  prayer and meditation in his word,7
"('9',)","Review Text 127: It really does help relax you, i wish they had different sceneries and more  interacting methods with the app.",9
"('1',)",Review Text 4217: Very supportive space to share your thoughts and feelings with out trolls judging you,1
"('0',)",Review Text 4321: I liked the UI. It makes it really easy to find stuff,0
"('2',)","Review Text 121: I haven't been using it for very long but the meditations are lovely and  the journaling is pretty helpful. I like the way it is designed and if I  still like it and am using it regularly in June, I will update this review.",2
"('5',)",Review Text 6527: Very helpful!  I was sceptical at first  but I love it now!  Well worth it!,5
"('0',)",Review Text 4028: Awesome! I listen to it every morning. Thank you Abide. Very well made app.,0
"('0',)","Review Text 5: I started this about 3 weeks ago. At first, I was skeptical, but my counselor recommended that I stick with it. When I first started it, I didn't know how to get myself out of a negative slump. Now, when the negative feelings come on, I do my CBT journaling and the process helps me work through the negative and come out with a hopeful, more positive solution. Thank you so much!",0
"('7',)","Review Text 2812: It is easy to neglect our spiritual discipline to connect with Jesus everyday. Too soon, we find ourselves depleted not only spiritually but also physically and spiritually. Abide helps us through the most darkest times, literally like a guide, bringing us God's word and love and reminding us we are not forgotten and we are not required to hang on to our burdens. Praise be to God! Amen.",7
"('7',)",Review Text 4832: I love everything about the app. Just wish it had longer prayers.,7
"('5',)","Review Text 51: The only problem with this app is I love listening to the meditation so much at night that I've never heard a full version because I've always fallen into a deep sleep :) great app, love it!",5
"('10',)",Review Text 533: Great little app for centring yourself. Soothing music and great textual pointers for centring.,10
"('5',)","Review Text 2761: I love the community, the people, and the App itself! It's fantastic! Please get it as soon as possible!",5
"('3',)","Review Text 461: Thanks to the point system I stay motivated,  it is very easy to follow thanks to the very good audio.",3
"('0',)",Review Text 6277: The man who made this app is areal genius.  This the first time I rate app.  But I really appreciate  this  app.  Thanks man,0
"('10',)",Review Text 23: Great  advice just enough info and great tips to help  yourself,10
"('4',)",Review Text 2029: There are a lot of things I don't know about Abide. But what I do know is that they have helped me immensely. Thank you....,4
"('7',)",Review Text 2678: Great app to help keep you on track with your personal prayer life. I Love It!!!,7
"('2',)","Review Text 1362: Great app especially because the pro version is much cheaper compare to other meditation apps on the play store. Also it's very simple and great way to be introduced to mindfulness and meditating. I do have one question though, when will the future courses be added? I know you guys are beta but I'm just really excited to see the other courses like happiness and sleep. Overall I would say this app is well worth it.",2
